ID,Longitude,Latitude
HJVDE5,-2.18812,7.23605
86Y0PO,-2.87306,7.23689
SEAQ56,-2.8731,7.23689
8O51TX,-2.87125,7.23689
5CCG7O,-2.87126,7.23692
6Y98VK,-2.88141,7.23828
57MRM7,-2.88147,7.23831
0GT2ZO,-2.79036,7.23952
PNHR0C,-2.88759,7.2398
SHDK1X,-2.78994,7.23994
IZFJ1O,-2.79,7.24004
1B52LW,-2.87884,7.24106
O6J8HA,-2.87885,7.24107
M625JO,-2.87151,7.24222
5CDUGY,-2.8715,7.24227
ZKTGPE,-2.79582,7.24251
FYZ1K7,-2.87246,7.24308
9Z7BRG,-2.79481,7.24511
WJFHYL,-2.79485,7.24512
KXVBEC,-2.76283,7.24981
WMIJEZ,-2.76288,7.24985
A2W4BW,-2.74893,7.25059
KMMJWS,-2.74615,7.25059
HIZSEZ,-2.74622,7.25059
MKRQAN,-2.74894,7.25089
GJU1T0,-2.76099,7.25091
786RX1,-2.75727,7.25092
2787A7,-2.75724,7.25096
1XU6HE,-2.76104,7.251
3FCUNY,-2.75839,7.2518
2U7F70,-2.74525,7.25323
TIFREW,-2.76948,7.25325
B2KQLE,-2.74527,7.25328
Y0KGOH,-2.752,7.25386
VME3MQ,-2.75188,7.25391
MFB6T2,-2.75012,7.25488
2M1OFP,-2.7501,7.25488
YTRGHN,-2.7483,7.25584
4AW1AO,-2.74825,7.25585
ALFUZ1,-2.741,7.2587
U9CBGR,-2.74106,7.25872
50YE53,-2.73461,7.25988
GMTNOR,-2.76794,7.26021
G55HK9,-2.76809,7.26026
OZEB3C,-2.89915,7.26062
3JZ6QE,-2.89909,7.26063
NCSA10,-2.89735,7.26069
7DFVSI,-2.89734,7.26069
YCW1WR,-2.89555,7.26081
WB2DT2,-2.89554,7.26088
FCQ7HG,-2.74207,7.26132
3RVUW6,-2.74207,7.26136
FAG4HT,-2.85656,7.26227
NZP3VQ,-2.85665,7.26234
UCD24M,-2.73566,7.26253
HJLH6S,-2.73572,7.26256
JP3PT8,-2.84671,7.26257
FN07GI,-2.84654,7.2627
PFCAWM,-2.75286,7.26291
JT803G,-2.73855,7.26327
6DRXZQ,-2.73849,7.26328
2IB9BH,-2.76908,7.26385
2I2LYU,-2.76907,7.26387
13A7UO,-2.854,7.26409
HQJA3K,-2.85404,7.26412
CKJ42N,-2.89841,7.26431
D1TSF0,-2.78485,7.26768
X8O90W,-2.8525,7.26781
5KA69E,-2.84913,7.26787
0N159U,-2.85241,7.26788
HCD6KW,-2.84501,7.26803
V822TO,-2.84497,7.26806
QX9X3P,-2.76821,7.26825
5N5QTB,-2.76828,7.26827
K5CQVL,-2.78123,7.2687
3EDQD2,-2.84876,7.26888
XFXMVU,-2.77483,7.2689
R53J2Q,-2.84872,7.26893
RDKKM1,-2.75357,7.26893
HWHDU7,-2.78689,7.26942
6KG7XM,-2.77672,7.26973
RT7CLV,-2.77669,7.26978
66C8YC,-2.77493,7.26989
69SNMS,-2.77492,7.26992
FKOANH,-2.76198,7.27035
5QKKSE,-2.76198,7.27039
FYVLU0,-2.89968,7.27043
F44TQ2,-2.89969,7.27043
2YRL9B,-2.89684,7.27047
NWO0P9,-2.89687,7.27053
993JC1,-2.7527,7.27074
OI0M4S,-2.75541,7.27089
GX7VQP,-2.77037,7.27092
TYZXBM,-2.77034,7.27096
V8I7D1,-2.85254,7.2713
R9JJ33,-2.85252,7.27131
RCJOWR,-2.78697,7.27201
9G1I3Q,-2.77678,7.27255
3SUKC9,-2.77678,7.27257
SBYBVI,-2.78516,7.27305
81Q309,-2.75824,7.2731
WUWCUY,-2.76384,7.27316
EFV4J4,-2.76384,7.2732
VH80B0,-2.84994,7.27331
WW4W1P,-2.84998,7.27333
O91N5S,-2.90544,7.2755
W1ZXFH,-2.90543,7.27555
NOHGDD,-2.7662,7.27596
B1ECAS,-2.76615,7.276
2QJ9UL,-2.84725,7.27603
1I9V38,-2.84724,7.27605
XJM49N,-2.76306,7.27644
RNF7EJ,-2.76311,7.2765
8OE6Q1,-2.8981,7.27668
UHD6XA,-2.89813,7.27668
A86K9C,-2.8566,7.2769
V4QYAR,-2.85659,7.27692
V5D4LT,-2.76592,7.27725
GYV13J,-2.7659,7.27728
F6AINZ,-2.85588,7.27838
6ANO25,-2.85587,7.2784
68ODDW,-2.89919,7.27844
PR4THN,-2.89912,7.27844
XJ8RZ0,-2.85577,7.27918
9HH7W4,-2.85581,7.27922
HMQGPY,-2.76432,7.28099
PERV2B,-2.89748,7.28204
6JSQZU,-2.89743,7.28207
61WUJL,-2.8873,7.28242
J3PBX2,-2.76993,7.28244
LGT7IE,-2.76984,7.28245
8PR6Y3,-2.77367,7.28325
4XVDLF,-2.85501,7.28366
T8PCPR,-2.89475,7.28393
AB8Y07,-2.77464,7.28411
VV4CUZ,-2.77467,7.28415
YNOVU3,-2.86622,7.28591
3Z3SFP,-2.74122,7.28648
0NXDI3,-2.74124,7.28651
1GJDVC,-2.7748,7.28674
S6JZS3,-2.77482,7.28675
6LXGSF,-2.77757,7.28748
EAX13U,-2.77754,7.28753
8PANQ0,-2.90784,7.28782
4IIBWB,-2.90786,7.28786
R0H8EC,-2.74061,7.2881
5K9AQB,-2.87269,7.28836
GSEC9D,-2.87278,7.28838
K2GVYP,-2.90331,7.28893
IJ04NI,-2.90329,7.28895
5VTG8L,-2.7397,7.28895
7U0S76,-2.73973,7.28896
G6WFG9,-2.77485,7.28941
B6ITXI,-2.77491,7.28943
RVDIAJ,-2.86543,7.28949
J2XPTW,-2.86548,7.28951
N948HZ,-2.74349,7.2898
0BBMN0,-2.87827,7.29
H067R1,-2.87827,7.29002
SODH0C,-2.74089,7.29007
1N3DQR,-2.86509,7.29016
EUOMU5,-2.90892,7.29053
0V18MM,-2.74517,7.29056
TM9OXT,-2.86947,7.29114
X7EJNG,-2.86933,7.29117
HIC6X2,-2.85279,7.29171
ZGZSJ5,-2.85269,7.29181
51UCLR,-2.77234,7.29214
HTWUYS,-2.77241,7.29223
TPDNI2,-2.86181,7.2923
QQI4IE,-2.86187,7.2923
6D7BJ5,-2.85725,7.2925
2J0C76,-2.85634,7.2925
UYB9JQ,-2.85634,7.29251
MMD5M7,-2.87766,7.29264
ZGHB5Q,-2.87762,7.29264
G2YPOV,-2.89886,7.29266
RLQACL,-2.89889,7.2927
U6A2XK,-2.85267,7.29349
0E5MVG,-2.87394,7.29361
I0086N,-2.87396,7.29363
ZRL7ZE,-2.77785,7.29381
42E7C2,-2.86286,7.29398
ITKPAE,-2.86287,7.29399
G0WYUN,-2.78627,7.29427
FAZ6SB,-2.77769,7.29429
JCAV6T,-2.78622,7.29435
DSBH9A,-2.90264,7.29449
OI4PCG,-2.90279,7.29453
0LG6KH,-2.77798,7.2946
SBZUPP,-2.77801,7.29461
I6UNQZ,-2.875,7.29526
MDJTE9,-2.87502,7.29527
4FBTD3,-2.77976,7.29544
3GILDY,-2.77981,7.29552
RSYTWF,-2.85404,7.29567
9N8N1N,-2.79007,7.29586
WKY58E,-2.79002,7.29592
E3091H,-2.78536,7.29605
8VS2BE,-2.78528,7.29612
1XCFDE,-2.87044,7.2964
BD2YPI,-2.87044,7.29641
7Z7G38,-2.85703,7.29681
GB4G64,-2.78832,7.29847
SP8AEY,-2.7883,7.29849
13N2FW,-2.77996,7.29987
4PXW8F,-2.34055,7.32628
B0NEUA,-2.34244,7.32706
OER3EQ,-2.35078,7.32853
NZIZFM,-2.35735,7.33097
I1NPZ6,-2.34255,7.33262
H60YN4,-2.30671,7.3329
01M4ZY,-2.29374,7.33334
OMFMMT,-2.45913,7.33425
DJ20SP,-2.4592,7.33516
CZ8LDL,-2.45924,7.33603
RQ1D2S,-2.33553,7.33709
6NAA0L,-2.45566,7.33879
HT5GF8,-2.34186,7.33884
2UJVL1,-2.283,7.33994
14YXW4,-2.34136,7.344
RGE231,-2.33415,7.34782
J37XHU,-2.2871,7.34869
CSP8EP,-2.34355,7.35109
O81SRR,-2.33872,7.35119
XIWEAL,-2.29087,7.35121
814B7R,-2.28979,7.35277
P57M8I,-2.3825,7.35315
9HF3NE,-2.36024,7.35316
B958VK,-2.29566,7.35371
W9CD6Y,-2.35921,7.3545
XWZ30N,-2.36871,7.35542
2ZOALO,-2.37154,7.35621
C9TBYP,-2.35553,7.35633
7CF5O8,-2.36884,7.35642
FS2U8E,-2.29301,7.35648
EONYGO,-2.35591,7.35675
UWCN3U,-2.38266,7.35754
EPQ9TX,-2.30317,7.35785
SPCE0S,-2.29954,7.35889
A93R5X,-2.36422,7.35894
PJRTE9,-2.38457,7.3594
7HKSH4,-2.2793,7.35966
PV5XCG,-2.27841,7.36057
HRR1FX,-2.29139,7.36094
H35H6Y,-2.28214,7.36137
R7IBMQ,-2.37223,7.36155
GSFWYW,-2.28035,7.36227
KKRBVU,-2.38255,7.36313
AIW9WA,-2.36559,7.36883
G0B7D6,-2.39714,7.36949
M70050,-2.3524,7.37099
371KDN,-2.36208,7.37166
1QJ4B7,-2.35941,7.37351
5JMJDI,-2.3872,7.37427
JVCQSI,-2.29398,7.37602
D67COW,-2.38537,7.37608
F7X094,-2.37976,7.37723
KJK84U,-2.28008,7.37739
ZU19DY,-2.29878,7.38115
CZ68LB,-2.3321,7.38166
I9HN7C,-2.35528,7.38333
HNWA5N,-2.45606,7.38494
KUO5AZ,-2.45303,7.38499
KMO4U9,-2.30364,7.38718
HNX9GZ,-2.33886,7.3885
FGZ5SK,-2.35366,7.38886
F6NQ7S,-2.39157,7.38919
UR96MO,-2.30941,7.38965
VS7QQA,-2.42479,7.38976
UX93G5,-2.40803,7.39011
XZAA7K,-2.33527,7.39042
T7W4SM,-2.42301,7.39065
XB2R3Q,-2.4073,7.39214
3MZAZ2,-2.2873,7.3923
FE1K9W,-2.35841,7.39316
XWEPVS,-2.3676,7.39325
6M7M86,-2.42404,7.3933
5DE0H3,-2.35956,7.39331
5VR7GF,-2.38898,7.39374
A6UUUD,-2.36133,7.39479
26G9E8,-2.41676,7.39534
9FBNV8,-2.45656,7.39559
UCA9LU,-2.37637,7.39586
NYED1L,-2.29324,7.39638
K65TLU,-2.39377,7.39709
PYCA3A,-2.36933,7.39715
W4V6H1,-2.42338,7.39864
D4W7BH,-2.37453,7.39953
WOJLEF,-2.4146,7.39974
56R6UA,-2.38279,7.40017
VPEXD9,-2.4503,7.40033
DW9JDZ,-2.41806,7.40156
I9UDL5,-2.37645,7.40218
FXRXA9,-2.41801,7.4024
2XUKMK,-2.43381,7.40359
8P3PQ7,-2.38669,7.40363
ESB26D,-2.45638,7.40635
X89K3S,-2.43037,7.40815
XSK89N,-2.43032,7.40816
6YZK08,-2.45988,7.40884
ERB0EO,-2.43961,7.40953
OPOOFK,-2.66555,7.42048
6FRHEV,-2.64903,7.42112
IGLOGQ,-2.65004,7.42289
RJ4UDG,-2.6594,7.4252
2UM7YS,-2.65389,7.42541
3ZN279,-2.65113,7.42645
1T6KE8,-2.66686,7.42672
YREXSY,-2.66136,7.42692
4XW383,-2.65221,7.42903
2PG2UK,-2.6661,7.43027
GCPW2F,-2.66639,7.43557
OQKRIK,-1.68676,7.44023
IZ8WIK,-1.68671,7.44023
XHTPR5,-1.67754,7.44149
8EBBNS,-1.67758,7.44154
K67YZV,-1.64619,7.44176
WVGALJ,-1.64619,7.44176
V03Q7I,-1.68228,7.44307
EA3BD0,-1.68221,7.44307
1MCCCY,-1.64623,7.4432
TYOHRX,-1.67666,7.44329
HOFYQ2,-1.65088,7.44333
Y33LFU,-1.64626,7.44351
1KKXUE,-2.65867,7.44742
R7DIYQ,-1.68178,7.45028
16N9L6,-1.68175,7.45028
NKSZ9D,-1.68341,7.451
84JNSD,-1.68348,7.45114
YT62IB,-1.66327,7.45179
MUVTUZ,-1.66318,7.45186
LX4H6J,-1.66612,7.45434
U1TU71,-1.66522,7.45528
ETCEHM,-1.66525,7.45529
LL8YQ7,-1.68836,7.4553
XWZW4E,-2.67474,7.45564
WAJ6IJ,-2.66913,7.45584
D0TZSM,-2.67013,7.45588
DADH9U,-1.66341,7.45622
99KFA8,-1.66342,7.45624
TYOI37,-2.68218,7.45627
THBSJ1,-1.65983,7.45638
NLKWWO,-1.65978,7.45641
U079Q6,-2.6711,7.45667
4MJBM7,-2.67205,7.45756
LZD0TC,-2.66281,7.4579
7PNJH6,-2.68415,7.45888
4QRW95,-2.68231,7.4589
9LFBU2,-1.68394,7.45991
GYTNSR,-2.66447,7.46024
EB1RWD,-2.66294,7.46058
29UQUD,-1.64436,7.46136
7U6YLG,-1.64539,7.46208
XLE0I4,-2.68161,7.46254
IX3NQC,-2.67605,7.46451
Q0BRH5,-1.68978,7.46501
IECU28,-1.68974,7.46502
1MG9YN,-1.68699,7.46514
BXJPYS,-1.68699,7.46518
56RMWL,-1.63626,7.46612
MB4IZ8,-1.63628,7.46613
EZQNLZ,-1.6898,7.46682
UBF9BU,-1.68984,7.46685
KGJ46P,-1.70832,7.46876
XXAKU2,-1.65291,7.469
NO2Y2L,-1.7084,7.46962
JZBYBO,-2.67365,7.47083
1G4IJX,-1.68739,7.47129
ZX0MZU,-1.68729,7.47137
FLXE4J,-2.67554,7.47159
YE47NX,-1.70383,7.47162
NV7RCB,-1.70203,7.47255
GLWEUQ,-1.70203,7.4726
AS7E3R,-1.64889,7.47355
D31FQX,-1.64493,7.4747
UEXE9U,-1.64495,7.4747
1C0HBL,-1.7068,7.47507
6L67G5,-1.70677,7.47511
S62ZNG,-1.70047,7.47708
XM1SOP,-1.70047,7.47714
4A3YFT,-1.64416,7.47737
W2ZART,-1.70138,7.47794
3KVNJX,-1.70141,7.47795
L9UOKH,-1.71156,7.47838
XIMI84,-1.71161,7.47841
TAS0EF,-1.63873,7.47853
HGECYC,-1.69959,7.47889
168Z0Q,-1.7264,7.47968
CFF8SK,-1.72641,7.4797
M1CDTY,-1.69134,7.4801
9ORARR,-1.69138,7.4801
WGJE57,-1.71347,7.48013
CSP41J,-1.71723,7.4809
KOV7XJ,-1.71721,7.48091
2Z5NKM,-1.63603,7.48298
W5NK58,-1.63613,7.48301
JVZ498,-1.65358,7.48325
SDY9EK,-1.65277,7.48418
ZC63RO,-1.65277,7.48418
AMH704,-1.65377,7.4859
W7H2G4,-1.65378,7.48592
3UL7ML,-1.64492,7.48635
4BWQUP,-1.64498,7.48635
H1ZIZ5,-1.64703,7.48651
NE6JNF,-1.64697,7.48652
MAQP6R,-1.72683,7.48769
EMTE4Q,-1.72679,7.48775
R6GM31,-1.71011,7.48825
91TM00,-1.71013,7.48826
VMJ1SJ,-1.64003,7.48905
ZOG24O,-1.64006,7.48907
DHA3UK,-1.63823,7.49002
6YCC4A,-1.63825,7.49007
2LFTUI,-1.64563,7.49063
L1544W,-1.64565,7.49064
B6PIJ1,-1.72789,7.49207
23273E,-1.72744,7.49216
7EJQ2O,-1.72426,7.49312
6K6GSU,-1.72424,7.49312
OMK86V,-1.70122,7.49395
WAOQL4,-1.70122,7.49396
OQ2ZR5,-1.63669,7.49542
YH0QFB,-1.63668,7.49544
8XRCN6,-1.64502,7.49604
6SWQ1Y,-1.70227,7.49658
9NN9XL,-1.7208,7.49856
LD7IY0,-1.7208,7.49858
S6EVM1,-1.64157,7.50055
QNXD3X,-1.64154,7.5006
9YO7X1,-1.64531,7.50221
R9DGCL,-1.64531,7.50224
8TMVO8,-1.69516,7.50303
4VBKAS,-1.69608,7.50304
K6UN7R,-1.69515,7.50307
GW38QR,-1.72205,7.50473
AFNVDA,-1.65001,7.50474
0MVOPC,-1.722,7.50476
FQ2M3P,-1.65286,7.50641
QILLU8,-1.65289,7.50642
6J1O9F,-1.6512,7.51
LHAM2Q,-1.65119,7.51002
S8CVX7,-1.70663,7.51065
C2IW2X,-1.70661,7.51065
GVWIQA,-1.69837,7.51179
OFCNKK,-1.69834,7.51184
O4J6F9,-1.69843,7.51272
PIEXJC,-1.69841,7.51275
CMKRBH,-1.70394,7.51344
DUPK8L,-1.69847,7.51449
53UVLR,-1.69847,7.51451
S67OAI,-1.99769,7.51674
8HSSYK,-1.65346,7.5188
0YC8IB,-1.65346,7.51881
OSCGIM,-1.65072,7.51978
6FURSG,-1.65074,7.51979
RBEXZA,-1.66923,7.52005
A5ZDC9,-1.66921,7.52005
DNENUV,-1.68742,7.52022
1VEA2B,-1.68763,7.52024
VLZBPW,-1.6637,7.52111
WFETGW,-1.94706,7.5213
SLV27Q,-1.94713,7.52131
N8UG0V,-1.67938,7.52143
JHDPY3,-1.67943,7.52147
CAL8MJ,-1.67013,7.52179
17SYCF,-1.67014,7.52179
7AN1IU,-1.68314,7.52217
B12T1M,-1.68317,7.52219
MNSCNM,-1.92321,7.52222
MKJOCD,-1.94356,7.52227
9V5OS1,-1.9435,7.5223
BPKUQO,-1.66931,7.52269
V3939E,-1.66933,7.52271
54GU9K,-1.90744,7.52277
1JOYY2,-1.85111,7.52288
QVAV1N,-1.85671,7.52289
Q19KLH,-1.85391,7.523
4KPWAF,-1.9232,7.52313
BPOTXK,-1.92318,7.52315
4WU3KY,-1.8244,7.52318
HBZEYY,-1.82255,7.52325
OZIKC7,-1.70256,7.52326
VNX39D,-1.70256,7.52327
YSEJNE,-1.8258,7.52349
36JXFG,-1.84571,7.52422
EJSGYC,-1.95128,7.5245
YRNU3T,-1.95125,7.52453
W9KSWG,-1.6916,7.52454
VG7M29,-1.69154,7.52454
2ZZETR,-2.00281,7.5246
F5CO1S,-2.00272,7.52461
UKX9NZ,-1.63895,7.52469
UNJPH9,-1.63897,7.52472
HZF8AP,-1.70382,7.52497
IOZ2QC,-1.70353,7.52501
YBTV54,-1.86325,7.52531
PAUI4P,-1.85778,7.5255
HCJI0S,-1.85779,7.52555
O2MT3V,-1.66392,7.52555
VL4XZC,-1.66388,7.52558
OOPTFZ,-1.68699,7.5256
A46VFX,-1.68699,7.52561
363QHQ,-1.68056,7.52584
K8CXNY,-1.68055,7.52584
5KGYIX,-1.9852,7.52617
7JRM9Q,-1.83015,7.52654
7GMMQU,-1.85321,7.5266
YL60XJ,-1.85052,7.52681
22M6BB,-1.66583,7.52725
N5XSW1,-1.84771,7.52765
VHNNX1,-1.65019,7.52785
YMC30M,-1.65022,7.52785
CK8LSF,-1.64284,7.52808
DVN2A1,-1.64281,7.5281
CRVFAW,-1.88282,7.52819
QIFOK5,-1.99734,7.52831
C2YWH6,-1.8275,7.52847
858PYZ,-1.82561,7.5285
YBVO4F,-1.65484,7.52855
K7E7ML,-1.65485,7.52856
85LGI4,-1.6539,7.52859
HD0Z51,-1.65389,7.52861
XZRE1F,-1.98995,7.52862
0BM419,-1.98996,7.52863
FM7ZTQ,-1.65113,7.52866
K37XJW,-1.65117,7.52869
A4AH7E,-1.65019,7.52869
HIHMNH,-1.65022,7.52872
ZLLLNG,-1.8441,7.52962
UJQOYC,-1.9882,7.52964
YFYZ4J,-1.86538,7.52968
Z58SKI,-1.91428,7.52969
0KR113,-1.65859,7.5302
SSBHKR,-1.6586,7.53022
7XWYFN,-1.96702,7.53131
6V8MGI,-1.96331,7.53137
1SMBMM,-1.86083,7.53161
I1YT6H,-1.68545,7.53189
2GI9I6,-1.84892,7.53302
JWCFZ8,-1.96702,7.53306
E7B64S,-1.6929,7.53341
8BVD76,-1.68735,7.53357
5XBZDQ,-1.98923,7.53401
J76ZAA,-1.86463,7.53417
EV5O4S,-1.85938,7.53516
Z9GH44,-1.93115,7.53528
3ZCNPO,-1.87479,7.5355
RLQFQ3,-1.87489,7.53558
5G4BYN,-1.89698,7.53564
5NFTI2,-1.86842,7.5358
0E1D7U,-1.86837,7.5358
T3T6E3,-1.65799,7.53643
FNEA1H,-1.89709,7.53649
VE82OE,-1.89707,7.53651
KUJGMY,-1.96357,7.53671
I1OUTC,-1.71616,7.53696
IGEXLN,-1.71615,7.53699
HFJ7TM,-1.66356,7.53713
LB2ZU8,-1.66353,7.53715
QF8P3H,-1.92663,7.53722
R7PV31,-1.85099,7.53735
J6V3TW,-1.65711,7.53737
HTJYIX,-1.65712,7.5374
55TXSC,-1.84911,7.53749
9WAMIZ,-1.6654,7.53795
7M000J,-1.66542,7.53797
QJC924,-1.95067,7.53808
XRBKK6,-1.95069,7.53809
Z8FAKJ,-1.87223,7.53835
6N56D0,-1.96092,7.5386
LT3HNB,-1.96089,7.5386
YRBKCG,-1.71808,7.53868
C5BWYY,-1.92581,7.53901
EG4P82,-1.9258,7.53905
I7W9R2,-1.65811,7.5391
L2RCZ9,-1.65627,7.53919
H3VC5X,-1.65627,7.5392
L4RAUV,-1.94708,7.53998
PORYRA,-1.87317,7.54014
G4BLR3,-1.69692,7.54035
MPDLNI,-1.69697,7.54036
UZZXKR,-1.95633,7.54052
S2CDOS,-1.6942,7.54134
53HCM2,-1.97762,7.54153
UHSSX3,-1.93172,7.54206
SBSH4V,-1.93176,7.54209
NJM763,-1.69609,7.54217
56JN4E,-1.69607,7.54217
8WHF2D,-1.71454,7.54234
ZLT0NS,-1.71457,7.54236
ZIX1OD,-1.70883,7.54266
SN1QZX,-1.65007,7.54301
0XZ1GX,-1.97498,7.54342
WI8UD1,-1.97489,7.54343
Z3SBMB,-1.6565,7.54362
S3554J,-1.65646,7.54363
IRU1WP,-1.65553,7.54364
3L3M77,-1.65557,7.54365
773EA2,-1.70817,7.54438
R7DMNS,-1.7082,7.54442
VVMYED,-1.70545,7.54537
XZ5ON3,-1.70547,7.54538
HFECMK,-1.94273,7.5455
SBNARW,-1.94089,7.54557
EX3GPL,-1.96118,7.54569
XDXX1R,-1.69436,7.54575
YR9ZF1,-1.98337,7.54575
P8ODOW,-1.98344,7.54579
K1X9TK,-1.69435,7.54579
BA2384,-1.70645,7.54627
LJGB8Y,-1.6511,7.54652
FVX1I9,-1.65116,7.54652
4GCYAP,-1.66306,7.54696
M6Q8EE,-1.70186,7.54727
92MF18,-1.70185,7.54729
RSX2GD,-1.66304,7.54731
VD4YMO,-1.86901,7.54733
WHIFA0,-1.98341,7.54805
FZIN9Q,-1.68352,7.54878
28CMDQ,-1.67974,7.54901
51SS9A,-1.67981,7.54904
DML1RN,-1.67621,7.54988
POIJPN,-1.67614,7.54995
MPOCRQ,-1.66217,7.55036
NYMG68,-1.66225,7.55039
B18283,-1.67892,7.55076
XHCXHY,-1.69595,7.55102
5G8VXH,-1.95863,7.55109
N1FTCY,-1.95863,7.5511
9L6I0R,-1.86375,7.55118
Q9IFCW,-1.69371,7.55119
FIBY7Q,-1.88202,7.55132
OJCVK0,-1.64113,7.55132
P40V31,-1.64113,7.55133
1A8ZT3,-1.92635,7.55141
VLEH89,-1.68541,7.55142
2YA1I1,-1.68548,7.55144
SM01UW,-1.86729,7.55182
FWPTYO,-1.95874,7.55201
8Y4NDI,-1.67908,7.55202
UNP4JC,-1.72888,7.55247
R81XRN,-1.72888,7.5525
T1RN2J,-1.88491,7.55298
2TLQCE,-1.88492,7.55299
O9XTR0,-1.99859,7.55323
T3682G,-1.99869,7.55335
XNSTUJ,-1.64308,7.55392
YP7VGU,-1.64308,7.55392
RRH6QI,-1.99751,7.55489
KVUTYO,-1.99581,7.55505
G2MDUL,-1.88504,7.5556
YPGGC7,-1.88501,7.55565
IH537J,-1.68219,7.55774
P5J2B0,-1.68018,7.55787
BZDT3U,-1.68023,7.5579
HP5JRZ,-1.71517,7.55838
YE13DL,-1.71534,7.55839
5WSC2K,-1.65903,7.55865
NTVDAX,-1.92512,7.55916
RCZBQC,-1.87321,7.55964
0I93ZR,-1.66468,7.56102
TANMA2,-1.88339,7.56102
KBO00S,-1.88339,7.56103
8WJW76,-1.88162,7.56108
A7U7HP,-1.66479,7.5611
HBJVBZ,-1.8816,7.5611
TADGE6,-1.15784,7.56163
O9W2YA,-1.66475,7.56286
GXJZEP,-1.66474,7.56289
WDRLGU,-1.88632,7.56361
9AOHTP,-1.65731,7.564
5QJFCS,-1.94022,7.56453
KRMI9Z,-1.99539,7.56484
J0CUTH,-1.99533,7.56487
2MF847,-1.99074,7.56502
SXZYD5,-1.15618,7.56525
P94U3U,-1.9132,7.56526
4J3YJO,-1.9132,7.56527
PV967Q,-1.15157,7.56542
AO3C2V,-1.65842,7.56579
0KNH1U,-1.65843,7.5658
62C8TI,-1.99255,7.56586
23YUZ0,-1.9926,7.56587
T0VIX9,-1.66103,7.56593
ROMQNW,-1.15352,7.56598
POF849,-1.99725,7.56655
3ZHSGN,-1.65383,7.56684
P1CGO7,-1.65387,7.56685
BBVTQE,-1.90591,7.56729
I7HNAS,-1.87029,7.56735
BQ2O1C,-1.98997,7.5678
T6JSMS,-1.15627,7.56788
MR5BT7,-1.9789,7.56814
L54T2O,-1.97889,7.56818
JKN3IJ,-1.90317,7.56825
RVMT8B,-1.99834,7.56828
FTTMJX,-1.72988,7.56843
7T3U4F,-1.72992,7.56856
NRBV90,-1.86718,7.5688
DH32F8,-1.90602,7.56912
Y26T3P,-1.94204,7.56951
VJ5MWY,-1.94207,7.56958
UC01AJ,-1.15452,7.56977
LZ9VFF,-1.97804,7.56995
YWLHF0,-1.97812,7.56999
HS7QO9,-1.66234,7.57009
7Y3RS0,-1.66234,7.5701
RVFBJE,-1.86924,7.57016
5MI2FY,-1.65492,7.57041
4WZTFV,-1.65491,7.57042
08RNKL,-1.15366,7.5707
0P7KWR,-1.65406,7.57126
3F60QH,-1.65406,7.57126
P9RVSB,-1.15654,7.57146
TSYPAU,-2.00493,7.57161
G53L5P,-1.97543,7.57183
451V0M,-1.99748,7.5719
YCVF4S,-1.68921,7.57262
E8BRVY,-1.68932,7.57263
N71HHD,-1.71323,7.57266
7S2KTR,-1.71322,7.57267
0UPOBI,-1.99573,7.57278
IBALXF,-1.99574,7.5728
ST82YR,-1.86285,7.57332
10RCMP,-1.909,7.57428
SOHJHG,-1.68839,7.57433
QU4H1Q,-2.00136,7.57442
R517Z2,-1.68925,7.57479
Y3160A,-1.8684,7.57492
20LYW0,-1.91272,7.57501
GZROSS,-1.91276,7.57506
BTSQJS,-1.70966,7.57552
QZ9NYR,-1.70966,7.57553
5M2IMW,-1.86305,7.57589
AC2D20,-1.98112,7.57606
ZMYJPM,-1.69319,7.57689
QUQ4GP,-1.69324,7.57694
NZIHE4,-1.8694,7.57756
0VNV2O,-1.15766,7.57762
FTIQKB,-1.68855,7.57805
9P5LAI,-1.70704,7.57821
B61WHP,-1.91468,7.57858
T8FP5T,-1.15406,7.5787
ZFL52A,-1.15406,7.57874
MLNHFW,-1.15802,7.57922
X4LMAQ,-1.88339,7.57967
ZAEFHS,-1.88343,7.57974
QMSC6G,-1.14956,7.57977
JYXG09,-1.14581,7.57989
Q6ET0S,-1.8982,7.58004
ZJTBO9,-1.14677,7.58072
4GUWED,-1.70337,7.58073
PXQGQG,-1.13749,7.58102
WD9TKV,-1.15504,7.58135
OE1KQK,-1.94908,7.58138
3SSFXQ,-1.9491,7.58139
ZMT76M,-1.14012,7.58161
RY05QF,-1.13389,7.58206
FESM9X,-1.69794,7.58207
0VD6T3,-1.15602,7.58212
B8QF8U,-1.70155,7.58226
AG5U0F,-1.15046,7.58318
H7OOMA,-1.89477,7.58369
EDAJ7G,-1.72297,7.58383
31V84X,-1.72301,7.58386
0G9SVN,-1.91408,7.58388
I2GCHD,-1.91412,7.5839
1RO06L,-1.86001,7.58413
82SGKW,-1.15805,7.5847
3BBYLZ,-1.13308,7.58479
3HEC2F,-1.14144,7.58539
BCJSPW,-1.84313,7.58563
YP7F9C,-1.70738,7.58619
MMH79C,-1.70737,7.5862
1JHZUG,-1.84399,7.58648
2C2SPR,-1.84401,7.58652
VUXLNT,-1.91237,7.58654
50DRA3,-1.86341,7.58676
HIOHT0,-1.89851,7.58713
URFT1M,-1.136,7.5873
6HFHEA,-1.72224,7.58743
456OU8,-1.89025,7.58744
B67RMD,-1.89017,7.58744
